,pred_f,pred_sum,immoral,text
224,0.5357485,2,0.0,ㅋㅋㅋㅋㅋㅋ밤수너프?알빠노 ㅋㅋㅋㅋㅋ
225,0.4418652,2,0.0,르블랑 이제 말자하 이기죠? 몇일전에 상대로 르블랑 나왔는데 스테틱 뜨니까 못이기겠던데
226,0.17301586,0,0.0,어차피 제드는 상대팀이 벤해주니까 난 얘 벤해야겠다
227,0.38038945,2,0.0,스태틱 ap계수 삭제해도 르블랑은 스태틱 갈 거임이미 르블랑은 스킬에 ap계수 좀 많은 평타 딜러임그게 ㅈ모임
228,0.43340775,1,1.0,에코 궁을 두번 돌리는 새끼폭갈 헤드샷 케이틀린 평타가 기본인 새끼메이지인척하는 칼챔이 된 새끼아군으로 봐도 토악질나오는 플레이를 하는 새끼뭘해도 맞으면 멈춰당하는 빨대계열 cc기를 가진 새끼
229,0.6066565,3,1.0,얘 유저들 인성 ㅈㄴ안좋음
230,0.55050015,2,1.0,w돌아가기 삭제하고 e기절 삭제해라그래야 아무도 안하지 ㅆ발년
231,0.46200445,2,0.0,스태틱 르블랑 공략 좀 쳐 내리세요 이거 지금 템 너프 먹고 라인 클리어 로밍 운영 방식으로 한다 해도 이제는 라인 클리어 아예 안돼서 르블랑한테 아무 의미없는 아이템인데 왜 자꾸 공략으로 쳐 올라와있는지 모르겠네
232,0.11311816,0,0.0,그냥 예전 처럼 감전 AP가 딜이며 라인클리어며 티어 훨씬 높게 나오겠네요
233,0.14838657,0,0.0,프로들도 잘만쓰는데 일개옵지인이 뭐라노
234,0.08413383,0,0.0,얘들고 미드벨코즈한테 지는건 뭔데??
235,0.36965287,2,0.0,최강날먹 르블랑 ㅋㅋ
236,0.58295244,2,0.0,내가 하다하다 스테틱에 리치베인 들고 백도하는 르블랑까지 보는 날이 올 줄이야
237,0.8270758,4,1.0,시발년
238,0.90127504,4,1.0,탑 착취 르블랑 하는 씹새끼들도 스태틱 쳐가네 씨발
239,0.36744726,1,0.0,미드에서 만나기 싫은 챔피언 1위
240,0.3682098,1,0.0,라인클리어도 좋은데 w로 거리 좁혀서 평큐만 맞춰도 빈사상태임평타딜이 1000씩 뜨는데 난 못 때림 이게 챔프냐?
241,0.7523594,4,1.0,뜨거운티모<<<이새끼 만나면 닷지하셈 르블랑들고 2렙 블라디한테 뒤지는 ㅂ신임
242,0.37124282,1,0.0,스태틱 밤수 안터져도 밤수가 루덴보다 좋음?
243,0.28331685,0,0.0,지금 르블랑 카운터는 ㄹㅇ개꿀잼임ㅋㅋ 없다 생각하시는분들 있지만 은근 많다는것! 진짜 나만 아는 하드카운터로 꿀빨고있따
244,0.2425561,0,0.0,얘가 브라이어보다 멋있음
245,0.6613239,3,0.0,이세계 와일드리프트에선 E가 미니언 관통이라네요~
246,0.6891967,2,0.0,유체화 의존도 거의 다리우스급
247,0.9905159,4,1.0,걍 이새끼 근접에서는 q로 걍 상대 물어뜯어서 피흡 2배 해주면 안되나? 흡혈을 걍 q로 코피만큼 빨아재끼니까 롯데리아 케챱도둑같음;;
248,0.36220804,1,0.0,"나만 e,r 가끔씩 안나감?"
249,0.27292663,1,0.0,얘 일러는 개잘생겼는데 모델링이..ㅋㅋ모델링부터 바꿔줘
250,0.33998486,1,0.0,와일드 리프트 : 뱀파이어 백작리그 오브 레전드 : 모기
251,0.81110024,4,0.0,똥챔
252,0.56211275,2,0.0,장인랭킹에 선공블라디로 챌간분있는데 누구임해외유저 Elite500이라고 있는데 한섭 놀러옴 아무 룬이나 템 다가고 플레이 방식도 특이함 걍 개잘하는 사람임
253,0.9034067,4,1.0,하 근데 얜 외형 리메이크 언제쯤 해주냐 걷는포즈부터 해서 진짜 좋나 구려서 할맛이 안나네스@킨 사고 해야햠
254,0.61690456,3,0.0,이새끼가 흡혈소녀 브라이어임?
255,0.41295648,1,0.0,와리 블라디 E관통 되는데 브라이어 출시되면서 리워크 해줄지도..?
256,0.41110283,1,0.0,뱀파이어라는 놈이 늑대랑 사슬모기보다 피흡을 못 함
257,0.4827406,2,0.0,Q쿨 상대한테 보이고 스킬 절반이 지 피 깎아서 쓰는 개똥챔주문매듭 때가 그리움.
258,0.75615036,3,0.0,"챔 자체는 진짜 매력있는데,성능이 꾸져서....이번 버프 목록에도 없다지?"
259,0.44253314,2,0.0,컨셉 멋있고 잘생기고 오래됀챔이지만 스킬셋 구성도 좋은챔
260,0.57444155,2,1.0,미드 블라디 씹 고혈챔 나오면 ㄹㅇ 어지러움
261,0.25973508,0,0.0,그 흔한 체력퍼뎀도 없고 팔짧고 돌진기 없는 인파이팅형 메이지라는 컨셉이 지금메타엔 물음표라고 생각
262,0.8691944,4,0.0,"잘 크면 한 게임 안에서 배틀메이지, 누커, 숟가락, 브루저, 이니시에이터의 역할을 모두 수행할 수 있는데 성장이 말리면 이 중 아무것도 못하는 폐기물덩어리가 될 수도 있음."
263,0.35406092,1,0.0,미드 블라디 하세요 진짜 꿀챔임 이걸로 연승많이함
264,0.46361578,1,0.0,더 정확히 말하자면 블라디는 과거 다르킨들한테 잡혀갔었는데 다르킨들이 쓰는 혈마법을 전수받음 즉 뱀파이어가 아니라 다르킨이 사용하는 힘을 사용하는 마법사임
265,0.27305573,1,0.0,"블서운 이야기쿨감이 스킬가속으로 대체되고, 벨트가 2500원에서 3200원으로 인상되었으며, 주문매듭구슬이 아예 삭제된 지금은 상상하기 힘들겠지만,블라디미르는 불과 3년전만해도 미드, 탑 두 라인 1티어 챔프였으며, 4년 전에는 밴률 1위, 탑 유일 OP 챔프로 군림했던 시절이 있다."
266,0.7562267,3,1.0,이 븅신으로 유체화 안들고 점화 점멸 쓰면 답답해서 게임 어캐함? 사거리 개짧고 ㅈㄴ 굼떠서 답답해 죽겠던데 난입들어도
267,0.18766832,0,0.0,플밑구간에선 아직 통할지도…
268,0.19521683,0,0.0,유체화블라디 너무 맛있다
269,0.31140733,1,0.0,그냥 뭔가 안쓰러움
270,0.3630796,2,0.0,예전에 감전블라디 새루 / 난입블라디 핏계 / 정복자블라디 엘리트500 이때가 낭만 넘첬는데...
271,0.14932674,0,0.0,엘리트500이요
272,0.4549661,1,0.0,장인랭킹에 선공블라디로 챌간분있는데 누구임
273,0.7868669,3,0.0,블라디 유저들 eqr 콤보할 때세 손가락 파지법 씀 네 손가락 파지법씀?
274,0.5816144,3,1.0,e관통이야 개씹사기니 안된다 치더라도 풀차징 e에 마관이나 퍼뎀이라도 달아주면 좋겠음
275,0.40715414,1,0.0,체력 8% 쓰면서 딜하는데 중반까진 마저올린 상대로는 내 피가 상대 체력보다 더 많이 빠질때도 많음.
276,0.10287244,0,0.0,명색이 인파이터 메이지인데 마저 좀만 올려도 1대1 성립도 안되고 마최올린 상대 원딜 암살도 못하면 얘를 대체 왜 씀?
277,0.58325136,2,0.0,얘 e딜이 옛날에 비하면 반토막이나 다름없는데 제발 e딜좀 손봤으면 함.
278,0.40742236,2,0.0,얘가 라인전때 천추의 한을 모아서 쏘는 강화q보다 피오라 착취묻은 약점q가 훨씬 셈
279,0.3274809,1,0.0,얘 쿨이 덜 돌아서 w 늦게 썼더니 요네 궁 맞고 써짐기절 걸린 상태에서 써지는 판정 이게 맞나
280,0.9735595,4,1.0,"근데 Q 스택 안 보이게 하는 건 솔직히 개사기가 맞음, 강화 Q를 맞추기 힘든만큼 리턴이 존나 좋음"
281,0.42831844,2,0.0,그냥 스택이 안 보이는 게 아니라 강화 Q 찰 때만 안 보이게 하는 게 맞는 거 같음
282,0.66484183,2,0.0,E 관통도 이야기가 많은데 와일드리프트 몇 판 해보니까 너무 사기더라 ㅋㅋ 관통은 오바임
283,0.24886194,0,0.0,와리 블라디 개사기임
284,0.10840894,0,0.0,와리에서는 행복해 블라디야ㅠㅠ
285,0.38854897,2,0.0,옆집 와리 블라디미르는 존잘남 도련님인데 너는 뭐냐….
286,0.74975204,3,0.0,이게 리워크 한건데 예전 블라디가 진짜 단순 했었지 강화 q 없고 e는 피뿌리는거 eqeqeqeq 만 하던 블라디
287,0.12546235,0,0.0,얘 뭐 버프 받음?
288,0.27894098,0,0.0,콩콩이 점멸유체화 미드 블라디 개좋은데? ㅋㅋㅋ
289,0.6083526,3,1.0,elite500 챌 지리네ㅈㄴ잘한다
290,0.3540953,1,0.0,근데 블라디미르는 흡혈귀가 아니라 혈마법사 아님? 언데드도 아니고 금지된 혈마법 개봉해서 영생을 얻은걸로 알고있는뎅
291,0.28493986,1,1.0,얘도 베이가랑 똑같음모래주머니 1개만 풀어도 바텀까지 내려와서 생태계혼란 일으키는 씹사기챔이 되버림
292,0.8799181,4,0.0,피흡까지 하면 강화 q랑 비빌 수가 없는데
293,0.8761518,4,1.0,와일드리프트에서는 세트 잭스도 1ㄷ1로 개발라버리고 봇듀 상대로 풀피 솔로 다이브 쳐도 풀피로 살아나오는 ㅈ사긴데 왜 우리 컴롤은 ㅂㅅ이니
294,0.63451415,3,0.0,진짜 강화q맞으면 이새끼한테 거리를 안줌
295,0.6258929,2,1.0,하 근데 얜 외형 리메이크 언제쯤 해주냐 걷는포즈부터 해서 진짜좋나 구려서 할맛이 안나네
296,0.80190223,3,1.0,엘리트500 보니까 우추는 진짜 안 가는 게 맞는 거 같음 딜로스 존나 심함
297,0.22390169,1,0.0,재밌어요 근데 챔피언의 한계가 좀..
298,0.43441206,1,0.0,얘도 뭐 니코처럼 리워크같은거 없나
299,0.6237881,3,0.0,엘리트500 몇 번 봤는데 우추 안가고 밤수 + 쿨감신 + 깨달음 + 쿨감 파편으로 쿨감 63 맞추고 2코어 깡 라바돈 가는 게 진짜 좋은 듯 ㅇㅇ Q 5렙 때 3초인 거 보면 옛날 맛 남
300,0.3946628,1,0.0,자야인데요풀템에 메자이25 블라디e맞으니까 죽네요..
301,0.32117474,2,0.0,난 밤수보다 벨트 이속받고 킬각잡는 게 재밌더라
302,0.56893134,2,0.0,"요즘 써보고 있는데 탑블 콩콩이+과다치유,강인함 꽤 괜찮은듯"
303,0.16473505,0,0.0,플래시 두번쓸수있게하면 사기될듯
304,0.6025588,3,0.0,블라디 Q에 슬로우 넣고 W는 벽 통과하게 만든 다음 E에 피흡 넣고 리메이크 해주면 좋겠다?
305,0.46687394,2,0.0,블라디도 cc기 하나 주면 좋긴 하겠다 강화큐에 침묵이라거나 기절이라거나..
306,0.2103838,0,0.0,블라디는 초반 밸류 좀 더 낮추고 중후반 밸류를 높여야 챔프 특성에도 맞고 성능도 괜찮을 듯. 요새 라인전에서 무난하게 크기는 쉬워서 약간 챔프 특성에 안 맞는 면이 있음.
307,0.83431137,4,0.0,초반 스킬 쿨타임이나 피흡을 줄이고 후반에 더 세게 하는 게 맞다고 봄.
308,0.24787149,0,0.0,딜 너무쌘듯
309,0.41085145,1,1.0,얘 하면서 가장 많이 하는 말: 아씨발 와드였네
310,0.5882337,2,1.0,"ㅋㅋ 개사기인 다리나 나피리 같은건 개사기라 그냥 쳐 하면서, 피들이 사기라고 하는 애들은 왜 피들은 안함ㅋㅋ 그렇게 날먹같고 좋아보이면 해보라고ㅋㅋㅋㅋ"
311,0.7919556,4,1.0,근데 얘 나름 픽률 적고 고승률챔인데애들 말만 들으면 5티어 회생불능 챔인줄 알겟네 ㅋㅋ억까를 ㅣ발럼들아 하지마셈 그럼 누가 언제 개쓰레기챔이니까 버프좀 하라고 찡찡댐?
312,0.26438844,1,0.0,뭐 아이번한테 발리고와서 개사기라고 찡찡대는거랑 머가 다르노
313,0.31166473,1,0.0,피들이 딸피면?시들시들
314,0.48987293,2,0.0,애 3렙에 Q 1 W 2 만 찍어도 CC기 역겨운 애들만 아니면 왠만하면 맞다이 이기는데 왜 이리 약코하는거냐...
315,0.35012338,1,1.0,팀이 왠만한 병신이 아닌이상 애 하면서 지는게 병신임이런 말 하는 애들은 정글챔 전부 다 3렙상태로 허허벌판에서 피들3렙이랑 맞다이쳐서 피들이 찢기는걸 보여줘야 믿으려나
316,0.42937052,1,0.0,정글몹이나 미니언 안끼고 w2렙따리 흡혈로 맞다이를 어케이겨 ㅋㅋㅋ 안끊어도 피들이 흡혈 부족해서 진다
317,0.5003197,1,0.0,"걍 개사기임 궁은 딜, 갱, 한타 다 사기고 갱오면 그냥 다 따고 궁쓰고 역갱 가면 진짜 다 이길수 있음"
318,0.72439086,3,1.0,W때문에 정글링 ㅈㄴ 빠르고궁 쓰고 들어가면 오브젝트 다 뺏고 한타 그냥 폭파시킬수 있는데뭐가 그렇게 약하다는 거임? ㅋㅋㅋ
319,0.47617367,2,0.0,그... 솔랭에서 딱 5판만 해봐
320,0.10236473,0,0.0,얘만큼 성능에 비해 욕 안먹는 챔프는 없을듯
321,0.6222125,3,0.0,다른거는 시야 관리 통해서 커버 되는데q가 원거리 확정 cc기라는게 좀 오바임해봐
322,0.50001794,2,0.0,얜 기습해야되는 챔프면서 스킬이 다 왜이따구임? 궁+w가 콤보노 ㅋㅋㅋ
323,0.17230514,0,0.0,팁창에 피들유저 개많네 아무리 그래도 1~2티어 왔다갔다 하는 애인데 약코는 자제하셈 ㅋㅋㅋ 
324,0.31245017,1,0.0,시야 없으면 약한거 누가모름 그래도 2티어 제일 위에 있다는건 그만큼 다른 밸류가 좋아서 있는거임
325,0.5700368,2,0.0,아이번 같은게 피들보다 위에있는데 게들은 좋은챔임?
326,0.36306998,0,0.0,대처법만 알면 개똥챔임
327,0.2629064,0,0.0,아무무 하위호환
328,0.30873072,1,0.0,스토리상 피들하고 아트하고 싸우면 누가이길지 궁금함근데 피들은 발혀진게 1도 없어서
329,0.31324792,1,0.0,라인 피들하는게 정신건강에 좋음
330,0.2528985,0,0.0,라인피들 정글피들 다 재밌는데정글피들은 혈압올라서 하루 두판 이상은 못하겠음
331,0.89493185,4,1.0,하는 판마다 ㅅㅂ 상대 정글 계속 쳐들어오고 우리 라이너들은 시야 하나도 안잡고 도움핑 존나찍음
332,0.1866652,1,1.0,어머시발 왜 1티어세요?
333,0.37908143,1,0.0,장인들이 연승했나봅니다
334,0.7630675,3,1.0,칼부둥지에 핑와만 박아놔도 ㅈㄴ 유융한 상황 많이나옴 ㄹㅇ
335,0.6294314,3,1.0,진짜 뒤지게 예민하네 ㅋㅋ억까 한적도 없고 걍 매패치 통계보고그럭저럭 괜찮은 챔이라 햇는데 별 염병을 다떠네 ㅋㅋ
336,0.8072944,3,1.0,개소리야ㅋㅋ 당장에 조금만 내려봐도 개사기챔 소리 존ㄴ 많은데ㅋㄱㅋ
337,0.8932524,4,1.0,아니 나는 대처가 된다고요 ㅋㅋ 근데 와드 세개로 이 씨!발것을 어케막냐고
338,0.78782666,3,1.0,정글링단계에서야 귀엽지 그런데 중후반가잖아?아군서폿 병신이면 하루종일 궁맞다 겜끝나는데 사기챔이 아니라고?
339,0.551916,3,1.0,해보라고?진짜 지랄똥을싼다 ㅋㅋㅋ 서포터뿐만이 아니라 5명중 3명만 시야 잘 못따도 겜 터진다니1미 씨ㅣㅣㅣ발럼아
340,0.51672953,2,1.0,세명이 병신이면 당연히 터지겠지 피들 아니여도 기본적으로 시야 안쳐따면 지는게 맞는거 아니냐?
341,0.9270215,4,1.0,그리고 아군서폿이 병신이면 좆나 힘든건 피들도 마찬가지다
342,0.55781025,2,1.0,아 시발 와드였네
343,0.39137858,2,0.0,예가 사기라고 하는에 들 랭에서 10판만 해보면 좋겠음
344,0.306297,0,0.0,육식정글이 너무 카정을 와서 힘들다면 탑이나 미드로 오렴...여기에는 cc기 없는 근접챔들이 너무 많이 와서 니가 상위포식자란다 ㅋㅋㅋ
345,0.7409446,4,0.0,내가 궁쓰는데 아군이 내 옆에 굳이 도망와서 시야 밝혀주는 바람에 공포 안걸릴 때 샷건박고싶음차라리 곱게 뒤지라고!!!
346,0.20183341,1,0.0,한타 전조때 얘가 안보이면 아 맞다 피들 안보인다 하면 딱 그때 궁쓰면서 나오더라 ㅋㅋㅋㅋ
347,0.25838813,0,0.0,애들아 얘 약코가 아니라 진짜 개사기챔은 아닌거다..
348,0.74282026,3,0.0,"장점 : 한타 보장수표, 빠른 캠프로 쉬운 성장 도모 가능단점 : 유틸폿급의 초반 전투력(적정글이 교전여는걸 피해야되는데 이때 스노볼 굴러가면 아군전체가 힘듬), 어쩔수 없는 고혈챔의 약점, 카정에 극도로 취약아군에 나오면 좋기도 한데 싫기도 함"
349,0.51666254,2,0.0,아시발깜짝아
350,0.20906751,1,0.0,내가 플레 하위구간까진 해봤는데 상대 서폿 10중 8은 얘 대처못함.
351,0.5147439,1,0.0,강가 픽셀부쉬 칼부둥지같은 피들존 뻔한덴 다 와드박는데 궁w플은 다당해주고 미니언타고 e공포 3차포탑 벽옆 2차포탑 벽뒤 아니면 용둥지위 레드진영 벽 이런덴 생각못함.
352,0.78058964,3,1.0,대부분 자기가 유리할땐 그래도 알리나 노틸같은거로 몸들이대면서 잘하는데 2차 타워안에 박혀있을땐 다이브당해서 ㅂㅅ같이 뒤지는애들 꽤많음.
353,0.29902685,1,0.0,실골은 당연히 칼부둥지에 와드 안박힘 ㅋㅋ
354,0.52581805,2,0.0,밤수 vs 리안중 일반적으로는 밤수가 좋은데 상대 딜러만 죽이면 딱히 문제없어서 그럼 리안 장점은 정글링 빨라지는거? 근데 딱히 리안가다 밤수가도 와 딜쎄다 이런느낌은 없음 오히려 정글링만 답답함.
355,0.5345082,2,1.0,벨트는 쓰는사람은 잘쓸거고 만년서리는 웬만하면 안가는게 좋은데 상대 근접챔 하나가 ㅈㄴ잘커서 무쌍찍고 있을때 공포 속박 침묵으로 병신만들수 있어서 이상황 한정으론 사기임.
356,0.2983411,0,0.0,특히 이렐리아 요네같이 이동기 많은애들
357,0.6439125,2,0.0,피들 장점중 하나가 템없어도 궁만있으면 할거 다할수 있다는거랑 체력 유지력이 좋다는 건데 한 8렙 이후로 수중에 돈많아도 집안가고 정글돌면서 턴 무한으로 쓸수 있음.
358,0.5871777,3,0.0,윗정글먹고 탑 한번 들렸다 미드 한번 들렸다 칼부근처에 허수아비 하나 박고 바텀가서 궁쓰고 아랫정글먹고 다시 윗정글 먹고 각보고 이거 무한으로 할수있음.
359,0.16054827,0,0.0,어차피 초시계 들고 시작해서 진짜 웬만하면 딱히 죽을일 없고 인장으로 계속 AP 불어나서 2000원 있어도 각나오면 집안가도됨
360,0.45165604,1,0.0,칼바람에 나오면 벨트나 리안 가지말고 그냥 밤수를 가셈
361,0.24236128,1,0.0,서폿차이나면 가장 슬퍼지는 치즈스틱
362,0.47948065,2,1.0,안보일때 궁써야하는데 정작 자기가 보이는지 안보이는지는 궁을써야 알려주는 이상한새끼
363,0.15023898,0,0.0,서폿이 사람 아니라 내가 일일이 시야따야할때 겁나 피곤함
