text,immoral
e관통이야 개씹사기니 안된다 치더라도 풀차징 e에 마관이나 퍼뎀이라도 달아주면 좋겠음. 체력 8% 쓰면서 딜하는데 중반까진 마저올린 상대로는 내 피가 상대 체력보다 더 많이 빠질때도 많음.명색이 인파이터 메이지인데 마저 좀만 올려도 1대1 성립도 안되고 마최올린 상대 원딜 암살도 못하면 얘를 대체 왜 씀? 얘 e딜이 옛날에 비하면 반토막이나 다름없는데 제발 e딜좀 손봤으면 함.,
얘가 라인전때 천추의 한을 모아서 쏘는 강화q보다 피오라 착취묻은 약점q가 훨씬 셈,
얘 쿨이 덜 돌아서 w 늦게 썼더니 요네 궁 맞고 써짐기절 걸린 상태에서 써지는 판정 이게 맞나,
"근데 Q 스택 안 보이게 하는 건 솔직히 개사기가 맞음, 강화 Q를 맞추기 힘든만큼 리턴이 존나 좋음 , 그냥 스택이 안 보이는 게 아니라 강화 Q 찰 때만 안 보이게 하는 게 맞는 거 같음E 관통도 이야기가 많은데 와일드리프트 몇 판 해보니까 너무 사기더라 ㅋㅋ 관통은 오바임",
와리 블라디 개사기임,
와리에서는 행복해 블라디야ㅠㅠ,
옆집 와리 블라디미르는 존잘남 도련님인데 너는 뭐냐….,
이게 리워크 한건데 예전 블라디가 진짜 단순 했었지 강화 q 없고 e는 피뿌리는거 eqeqeqeq 만 하던 블라디,
얘 뭐 버프 받음?,
콩콩이 점멸유체화 미드 블라디 개좋은데? ㅋㅋㅋ,
elite500 챌 지리네ㅈㄴ잘한다,
근데 블라디미르는 흡혈귀가 아니라 혈마법사 아님? 언데드도 아니고 금지된 혈마법 개봉해서 영생을 얻은걸로 알고있는뎅,
얘도 베이가랑 똑같음모래주머니 1개만 풀어도 바텀까지 내려와서 생태계혼란 일으키는 씹사기챔이 되버림,
피흡까지 하면 강화 q랑 비빌 수가 없는데,
와일드리프트에서는 세트 잭스도 1ㄷ1로 개발라버리고 봇듀 상대로 풀피 솔로 다이브 쳐도 풀피로 살아나오는 ㅈ사긴데 왜 우리 컴롤은 ㅂㅅ이니,
진짜 강화q맞으면 이새끼한테 거리를 안줌,
하 근데 얜 외형 리메이크 언제쯤 해주냐 걷는포즈부터 해서 진짜좋나 구려서 할맛이 안나네,
엘리트500 보니까 우추는 진짜 안 가는 게 맞는 거 같음 딜로스 존나 심함,
재밌어요 근데 챔피언의 한계가 좀..,
얘도 뭐 니코처럼 리워크같은거 없나,
엘리트500 몇 번 봤는데 우추 안가고 밤수 + 쿨감신 + 깨달음 + 쿨감 파편으로 쿨감 63 맞추고 2코어 깡 라바돈 가는 게 진짜 좋은 듯 ㅇㅇ Q 5렙 때 3초인 거 보면 옛날 맛 남,
자야인데요풀템에 메자이25 블라디e맞으니까 죽네요..,
난 밤수보다 벨트 이속받고 킬각잡는 게 재밌더라,
"Elite500 한섭에서 하는것처럼 보조룬 영감 대신 정밀/결의 들고 악법서+쿨감신 부터 빨리 맞추면 룬에서 깨달음+스킬가속 들었다는 전제하에 쿨감 30% 초반대라 옛날 시즌9~10 다이소 블라디 느낌남. 밤수 완성하면 거의 쿨감 40%대 정도고.이러면 템트리로 얻는 고정마관이 0이라 늦어도 3코어, 상대가 마방 좀만 올리면 2코어로 바로 공허의 지팡이 올려줘야 하지만, 대신 ㅈ노딜템 우추 안가도 쿨감 어느정도 충분하다는 장점이 있음. 우추 걸러서 이속 딸리는건 유체화로 커버한다는 마인드.",
"요즘 써보고 있는데 탑블 콩콩이+과다치유,강인함 꽤 괜찮은듯",
플래시 두번쓸수있게하면 사기될듯,
블라디 Q에 슬로우 넣고 W는 벽 통과하게 만든 다음 E에 피흡 넣고 리메이크 해주면 좋겠다?,
블라디도 cc기 하나 주면 좋긴 하겠다 강화큐에 침묵이라거나 기절이라거나..,
일단 이글은 핏빛계약님과 제주관이 들어간 글임을 알립니다  탑블라디글임 일단 룬은 콩콩이 난입 정복자가 있는데 정복자는 약간 에메한 느낌이 있었음 나서스 상대할땐 좋은거 같은데 그마저도 에메한 그러니 난입 콩콩이만 설명함 일단 난입들면 부룬은 빛의망토 꺠달음 폭풍결집 결의 들어서 재생의 바람 뼈방패 사전준비 셋중 하나 고르면 되는데 요네 같이 빡센 애들은 뼈방패 짤짤이가 아픈애들 탑빅토르 케넨 이런애들은 재생의바람 그리고 뼈방패와 재생의바람 둘다 필요없음 사전준비 콩콩이는 빛망 기민함 주문작렬에 부룬 결의들고  재생의바람 뼈방패 유동적으로 난입같은 경우는 능력치 파편 쿨감 적응형 체력 콩콩이는 적응형 2개 방어력 마법방어력 유동적으로 난입은 기본적으로 점멸 텔을 듬 그리고 대부분의 상대한테 쓰임 근데 점멸텔 대신 유체화 텔을 들어야 할때가 있음 예시로는 올라프 모데카이저 이런애들은 콩콩이 들기엔 에메한데 난입 빠졌을때 위험한 상황이 많은 경우임 난입은 쿨타임이 길기떄문에 이런애들은 유체화 텔을듬 그리고 콩콩이 콩콩이는 라인전의 끝을봐야하는 애들한테 주로 드는 편임 예시 로는 랭가 이런애들은 난입들면그대로 찢김 그래서 스펠도 다름 콩콩이 들떄 스펠은 유체화 점멸 들어주고 라인전에서 우위을 가져 간다는 느낌으로 하면 좋음 매우 쌔기때문 사실 난입안들고콩콩이 고정으로 들어도 되는데 콩콩이 같은 경우는 상대가 잘버티면서 라인전 만 잘끝내면 난입보다 구려지는 경향이 있음 말그대로 상대가 못해줘야함 그렇기에 그냥 난입이 안정빵이라고 생각함 참고로 요네 같은 애들은 콩콩이듬 빅웨이브떄 요네가억지로 고정시켜놓고 억지 킬각 잡으면 대처하기가 힘듬 그래서 콩콩이는 드는데 스펠은 점멸텔듬 일단 요네 상대론 점멸이 좀더 좋고 점화 들기에도 에메한게 요네는 기본적으로 버텨지는 챔프임 요네가 잘할경우 걍 라인만 먹으면 서 무리 안해주면 유체화 점화가 나중에 운영갈떄 텔이 없어서 불편해지는 경우가 생김 그래서 콩콩이 점멸텔 요네상대로만 야스오는 난입들어도 버텨는 지던데 약간 에메함 탑스오를 잘만나본적이 없어서 쩃든 탬트리 1코어는 밤수 고정 2코어는그불 내가 말렸는데 상대 실드캐릭터가 3개거나 유틸 유미  룰루 같은 애들이면 고려 해봐도 됨 근데 상대가 실드캐릭터 많아도 내가 무난하게 컸으면 그냥 데켑가셈 데켑이 더 쌔고 좋음 단점은 하위탬 가격이 높아서 돈이 남아돌때가 있단건데 그떄 암흑의 인장같은거 하나 사두시면 좋음 3코어는 그불 가느라 데켑 못갔으면 데켑 마관 필요하면 보이드 그리고 둘다가 아니라면 악마의 포옹이 좋음 악포 이거 정말 좋은탬임 3코어 기준으로 주문력을 130인가? 정도 올려주는데 보이드 필요한 상황아니면 가주면 좋음 45코어는 그불 보이드 악포 등등 가도 되는데 존야 같은건 안가는게 좋음 존야랑 블라디가 응근 안어울림 블라디가 w까지 야무지게 쓰면서 존야까지 돌리는 이상적인 각보다 그냥 딜찍누해버리는게 더 이기는각이 많이나옴 존야를 잘못올렸다간 전부 에메해질수 있음 우추도 그런 맥략임 쿨감은 이미 충분한데 우추가면 약간 오버 쿨감되는게 있음 딜도 너무 에메함 이속이 강점이긴한데 이속 챙길려다가 딜 못챙기면 곤란해짐 차라리 점멸로 한방에 한타터트리는 각이 많이나옴 초반탬은 700원언저리면 신발책 쿨감신이랑 고서 둘다 살수있으면 사고 쿨감신 살수는 있는데 고서는 못사면 그냥 신발 고서 암흑의 인장 가는게 좋음 그리고 탑블라디 기준 고정벤은 트린이나 이렐이 있는데 트린은 원래도 카운터인데 요즘사거리 버프먹고 감당이 안되서 너프 먹을떄까진 이렐대신 트린벤이 좋음 이렐만나면 콩콩이 유체화 점멸들고 최대한 뻐기면서 팀운 기달려야함,
블라디는 초반 밸류 좀 더 낮추고 중후반 밸류를 높여야 챔프 특성에도 맞고 성능도 괜찮을 듯. 요새 라인전에서 무난하게 크기는 쉬워서 약간 챔프 특성에 안 맞는 면이 있음. 초반 스킬 쿨타임이나 피흡을 줄이고 후반에 더 세게 하는 게 맞다고 봄.,
딜 너무쌘듯,
얘 하면서 가장 많이 하는 말: 아씨발 와드였네,
"ㅋㅋ 개사기인 다리나 나피리 같은건 개사기라 그냥 쳐 하면서, 피들이 사기라고 하는 애들은 왜 피들은 안함ㅋㅋ 그렇게 날먹같고 좋아보이면 해보라고ㅋㅋㅋㅋ",
근데 얘 나름 픽률 적고 고승률챔인데애들 말만 들으면 5티어 회생불능 챔인줄 알겟네 ㅋㅋ억까를 ㅣ발럼들아 하지마셈 그럼 누가 언제 개쓰레기챔이니까 버프좀 하라고 찡찡댐?뭐 아이번한테 발리고와서 개사기라고 찡찡대는거랑 머가 다르노,
피들이 딸피면?시들시들,
애 3렙에 Q 1 W 2 만 찍어도 CC기 역겨운 애들만 아니면 왠만하면 맞다이 이기는데 왜 이리 약코하는거냐...팀이 왠만한 병신이 아닌이상 애 하면서 지는게 병신임이런 말 하는 애들은 정글챔 전부 다 3렙상태로 허허벌판에서 피들3렙이랑 맞다이쳐서 피들이 찢기는걸 보여줘야 믿으려나정글몹이나 미니언 안끼고 w2렙따리 흡혈로 맞다이를 어케이겨 ㅋㅋㅋ 안끊어도 피들이 흡혈 부족해서 진다,
"걍 개사기임 궁은 딜, 갱, 한타 다 사기고 갱오면 그냥 다 따고 궁쓰고 역갱 가면 진짜 다 이길수 있음W때문에 정글링 ㅈㄴ 빠르고궁 쓰고 들어가면 오브젝트 다 뺏고 한타 그냥 폭파시킬수 있는데뭐가 그렇게 약하다는 거임? ㅋㅋㅋ그... 솔랭에서 딱 5판만 해봐",
얘만큼 성능에 비해 욕 안먹는 챔프는 없을듯다른거는 시야 관리 통해서 커버 되는데q가 원거리 확정 cc기라는게 좀 오바임해봐,
얜 기습해야되는 챔프면서 스킬이 다 왜이따구임? 궁+w가 콤보노 ㅋㅋㅋ,
팁창에 피들유저 개많네 아무리 그래도 1~2티어 왔다갔다 하는 애인데 약코는 자제하셈 ㅋㅋㅋ 시야 없으면 약한거 누가모름 그래도 2티어 제일 위에 있다는건 그만큼 다른 밸류가 좋아서 있는거임아이번 같은게 피들보다 위에있는데 게들은 좋은챔임?,
대처법만 알면 개똥챔임,
아무무 하위호환,
스토리상 피들하고 아트하고 싸우면 누가이길지 궁금함근데 피들은 발혀진게 1도 없어서,
라인 피들하는게 정신건강에 좋음,
라인피들 정글피들 다 재밌는데정글피들은 혈압올라서 하루 두판 이상은 못하겠음하는 판마다 ㅅㅂ 상대 정글 계속 쳐들어오고 우리 라이너들은 시야 하나도 안잡고 도움핑 존나찍음,
어머시발 왜 1티어세요?,
장인들이 연승했나봅니다,
칼부둥지에 핑와만 박아놔도 ㅈㄴ 유융한 상황 많이나옴 ㄹㅇ,
진짜 뒤지게 예민하네 ㅋㅋ억까 한적도 없고 걍 매패치 통계보고그럭저럭 괜찮은 챔이라 햇는데 별 염병을 다떠네 ㅋㅋ개소리야ㅋㅋ 당장에 조금만 내려봐도 개사기챔 소리 존ㄴ 많은데ㅋㄱㅋ,
아니 나는 대처가 된다고요 ㅋㅋ 근데 와드 세개로 이 씨!발것을 어케막냐고정글링단계에서야 귀엽지 그런데 중후반가잖아?아군서폿 병신이면 하루종일 궁맞다 겜끝나는데 사기챔이 아니라고? 해보라고?진짜 지랄똥을싼다 ㅋㅋㅋ 서포터뿐만이 아니라 5명중 3명만 시야 잘 못따도 겜 터진다니1미 씨ㅣㅣㅣ발럼아 세명이 병신이면 당연히 터지겠지 피들 아니여도 기본적으로 시야 안쳐따면 지는게 맞는거 아니냐? 그리고 아군서폿이 병신이면 좆나 힘든건 피들도 마찬가지다,
아 시발 와드였네,
예가 사기라고 하는에 들 랭에서 10판만 해보면 좋겠음,
육식정글이 너무 카정을 와서 힘들다면 탑이나 미드로 오렴...여기에는 cc기 없는 근접챔들이 너무 많이 와서 니가 상위포식자란다 ㅋㅋㅋ,
내가 궁쓰는데 아군이 내 옆에 굳이 도망와서 시야 밝혀주는 바람에 공포 안걸릴 때 샷건박고싶음차라리 곱게 뒤지라고!!!,
한타 전조때 얘가 안보이면 아 맞다 피들 안보인다 하면 딱 그때 궁쓰면서 나오더라 ㅋㅋㅋㅋ,
애들아 얘 약코가 아니라 진짜 개사기챔은 아닌거다..,
"장점 : 한타 보장수표, 빠른 캠프로 쉬운 성장 도모 가능단점 : 유틸폿급의 초반 전투력(적정글이 교전여는걸 피해야되는데 이때 스노볼 굴러가면 아군전체가 힘듬), 어쩔수 없는 고혈챔의 약점, 카정에 극도로 취약아군에 나오면 좋기도 한데 싫기도 함",
아시발깜짝아,
"얘 지금 강코 약코 다 맞는말임, 정확히는 얘가 챔프 자체론 진짜 좋고 cc기에 데미지한타까지도 좋은데솔직히 스킬 데미지, cc기, 괴랄한 피흡, 이것만 봐도 요즘 챔프에 거의 꿇리지 않음근데 그럼에도 얘가 약코 하는사람들이 많은건 피들 자체의 챔피언을 해본 사람들이 대다수 일거임.얘 자체의 한계랑 상대법이 지금 너무 뚜렷함 10분대에서 15분대가 피들이 활약하기 가장 좋은 시간인데 그 시간대를 제대로 이용하지 못하면 거의 답이없음.상대가 시야 잘잡는 서포터만 있어도 게임 힘들어지고 잘 커도 결국 시야에 보이면 강해도 궁 각을 안 맞아주니깐 답이 없음.솔직히 강코 하는쪽도 이해는 감, 얘가 진짜로 잘 커서 상대보다 시야도 잘 잡고, 잘 크면 진짜 이기는게 답이 없음. 최소한 궁쓸때 바로 cc로 끊는거 정도면 잡을수는 있을텐데,피들이 장인 챔피언이다 보니깐 사람들이 그걸 인지하는 경우가 많음 그래서 오히려 잘큰 상황엔 얘만한 얘가 없음.그니깐 피들은 어찌되던간에 얠 상대법을 알면 정말 쉽고모르면 얘가 사기챔으로 밖에 느낄수가 없음.",
내가 플레 하위구간까진 해봤는데 상대 서폿 10중 8은 얘 대처못함. 강가 픽셀부쉬 칼부둥지같은 피들존 뻔한덴 다 와드박는데 궁w플은 다당해주고 미니언타고 e공포 3차포탑 벽옆 2차포탑 벽뒤 아니면 용둥지위 레드진영 벽 이런덴 생각못함. 대부분 자기가 유리할땐 그래도 알리나 노틸같은거로 몸들이대면서 잘하는데 2차 타워안에 박혀있을땐 다이브당해서 ㅂㅅ같이 뒤지는애들 꽤많음. 실골은 당연히 칼부둥지에 와드 안박힘 ㅋㅋ,
밤수 vs 리안중 일반적으로는 밤수가 좋은데 상대 딜러만 죽이면 딱히 문제없어서 그럼 리안 장점은 정글링 빨라지는거? 근데 딱히 리안가다 밤수가도 와 딜쎄다 이런느낌은 없음 오히려 정글링만 답답함. 벨트는 쓰는사람은 잘쓸거고 만년서리는 웬만하면 안가는게 좋은데 상대 근접챔 하나가 ㅈㄴ잘커서 무쌍찍고 있을때 공포 속박 침묵으로 병신만들수 있어서 이상황 한정으론 사기임. 특히 이렐리아 요네같이 이동기 많은애들,
피들 장점중 하나가 템없어도 궁만있으면 할거 다할수 있다는거랑 체력 유지력이 좋다는 건데 한 8렙 이후로 수중에 돈많아도 집안가고 정글돌면서 턴 무한으로 쓸수 있음. 윗정글먹고 탑 한번 들렸다 미드 한번 들렸다 칼부근처에 허수아비 하나 박고 바텀가서 궁쓰고 아랫정글먹고 다시 윗정글 먹고 각보고 이거 무한으로 할수있음. 어차피 초시계 들고 시작해서 진짜 웬만하면 딱히 죽을일 없고 인장으로 계속 AP 불어나서 2000원 있어도 각나오면 집안가도됨,
칼바람에 나오면 벨트나 리안 가지말고 그냥 밤수를 가셈,
서폿차이나면 가장 슬퍼지는 치즈스틱,
안보일때 궁써야하는데 정작 자기가 보이는지 안보이는지는 궁을써야 알려주는 이상한새끼,
서폿이 사람 아니라 내가 일일이 시야따야할때 겁나 피곤함,
피없어서 집갈려할때 칼날부리 있으면 기분좋음,
"걍 개사기임 궁은 딜, 갱, 한타 다 사기고 갱오면 그냥 다 따고 궁쓰고 역갱 가면 진짜 다 이길수 있음W때문에 정글링 ㅈㄴ 빠르고궁 쓰고 들어가면 오브젝트 다 뺏고 한타 그냥 폭파시킬수 있는데뭐가 그렇게 약하다는 거임? ㅋㅋㅋ6랩까지 찍기전에는 개 ㅂㅅ이고 궁없어도 ㅂㅅ이고 상대가 시야 잘잡아도 ㅂㅅ 뚜벅이 그자채라 물리면 죽어야하고 상대가 생각이 있는한 카정 계속 와서 6랩까지 무난하게 크기도 힘들단다 그리고 예 갱이 개사기라는 말은 진짜 말도 안되는 소리인데 그리고 얘가 개사기로 느껴지는건 아이언 이니..?",
